penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l1,squared_hinge,False,0.0090469828016755,7.18022261558134,ovr,False,1.3767294345823171,,2019,0,1019,0.8977577483480328,0.033173515322631145,9042,10000,122,80
l1,squared_hinge,False,0.0026278088285719447,2.598672923276787,ovr,True,8.61363612406464,balanced,2019,0,1012,0.8156708783765103,0.023745760370782576,9042,10000,123,39
l2,squared_hinge,False,0.0798507238014453,8.28803398647758,ovr,False,6.352871651682442,,2019,0,1036,0.8865879620669634,0.04336424059239484,9042,10000,124,11
l2,hinge,True,0.05830529832438379,9.799358326574763,ovr,True,4.4476077969806225,,2019,0,966,0.881390140728248,0.009279707327693999,9042,10000,125,380
l2,squared_hinge,False,0.0016868009258686363,5.8496234910674865,ovr,True,9.56006830549261,,2019,0,981,0.8981171721640079,0.03982382798704536,9042,10000,126,35
l2,hinge,True,0.08044881609991948,7.2144433810414155,ovr,False,3.5455925353633218,balanced,2019,0,1041,0.8679808675937958,0.05269884147347121,9042,10000,127,404
l2,hinge,True,0.05372596293560745,8.80024906854402,ovr,False,2.3224289076035842,,2019,0,1014,0.8499820288092013,0.062135513856325694,9042,10000,128,392
l2,hinge,True,0.029074940805593443,9.312275234780618,ovr,False,9.249646298435659,,2019,0,1027,0.8865050181094307,0.02269952274256458,9042,10000,129,397
l1,squared_hinge,False,0.019534842828882883,6.625209935770857,ovr,False,7.981663451937534,balanced,2019,0,1049,0.8134590395089718,0.024435626121008067,9042,10000,130,21
l1,squared_hinge,False,0.06500422487292494,1.9547033642640506,ovr,False,8.56969016683709,,2019,0,991,0.8960435732256905,0.006463398835982754,9042,10000,131,33
l2,hinge,True,0.00859451957558793,5.794503563799887,ovr,False,4.880475789685001,,2019,0,1050,0.8348309325665625,0.018677076251359566,9042,10000,132,410
l2,squared_hinge,True,0.05728040657349312,6.865965069400238,ovr,False,7.413075075582323,balanced,2019,0,978,0.8867262019961846,0.009674369420695187,9042,10000,133,383
l2,hinge,True,0.017617122582710983,7.752057658174681,ovr,True,3.4004333577679438,balanced,2019,0,1019,0.8831043158505902,0.0,9042,10000,134,401
l2,squared_hinge,False,0.09073843185292296,4.066922625143873,ovr,True,2.0086076355147466,balanced,2019,0,1022,0.7975614476485388,0.03964002164536416,9042,10000,135,15
l2,hinge,True,0.05491578366557456,6.601908732188897,ovr,True,3.310545435124341,balanced,2019,0,983,0.8166109098952141,0.01676160917490177,9042,10000,136,387
l2,squared_hinge,False,0.07465013934010838,7.294123926769646,ovr,False,4.2709597866998585,,2019,0,959,0.8865879620669634,0.04336424059239484,9042,10000,137,10
l2,squared_hinge,True,0.015173287557611912,0.16193843722354662,ovr,False,8.003192543947142,,2019,0,993,0.8846802510437115,0.0011862288874417658,9042,10000,138,381
l2,hinge,True,0.0719109338025038,7.0070011099744685,ovr,True,5.642326772524667,balanced,2019,0,1035,0.8517238519173879,0.06153096159679512,9042,10000,139,406
l2,hinge,True,0.027706642691353558,6.617770717209322,ovr,True,0.8601185333224399,,2019,0,961,0.8900992562691807,0.034054700545361374,9042,10000,140,379
l2,hinge,True,0.03611128246769606,9.923929602949402,ovr,True,6.227408269171704,,2019,0,981,0.8884680251043712,0.0017594934542407765,9042,10000,141,385
l2,squared_hinge,True,0.008748310201821968,1.5402138469700521,ovr,True,7.955618995483297,,2019,0,1040,0.8852332107605961,0.0012282909545120809,9042,10000,142,406
l2,squared_hinge,True,0.05563423441179303,6.812354668033719,ovr,False,0.3019765855566105,,2019,0,959,0.8656860847687246,0.014591994240257389,9042,10000,143,371
l2,hinge,True,0.09316405787568667,1.4427360733976422,ovr,True,0.5034455973295057,,2019,0,1016,0.7882164284331886,0.013210909562681464,9042,10000,144,398
l2,squared_hinge,True,0.02680991045901426,0.46734777764541946,ovr,True,8.813598855315954,,2019,0,1003,0.8264259448699163,0.07118016911759968,9042,10000,145,394
l2,hinge,True,0.00199403918121504,8.795143016931368,ovr,True,1.5500409389193546,,2019,0,989,0.8444800796261992,0.022055330643023726,9042,10000,146,389
l2,squared_hinge,True,0.003677829112061842,6.639480843108404,ovr,True,2.9145555142885597,balanced,2019,0,1031,0.21114766789239403,0.01278034018183588,9042,10000,147,407
l2,squared_hinge,False,0.04654924044507872,2.588211322668576,ovr,False,6.273400678188085,balanced,2019,0,1034,0.7993585667284139,0.02499392173278861,9042,10000,148,18
l2,hinge,True,0.02862124650407334,9.894922948345144,ovr,False,2.475205382773248,balanced,2019,0,1037,0.7227736459398932,0.0919937522111836,9042,10000,149,400
l1,squared_hinge,False,0.05233259655494649,2.192482407077066,ovr,True,7.201061839523764,,2019,0,1037,0.8973706765462136,0.02607165308841021,9042,10000,150,35
l2,squared_hinge,True,0.09801030542431784,7.036531640139111,ovr,False,4.880153613271598,,2019,0,976,0.8838784594542287,0.003192777718712567,9042,10000,151,377
l2,squared_hinge,True,0.022575034591431578,9.45787311863713,ovr,True,1.169406030963596,balanced,2019,0,998,0.8606265033592303,0.02040697543248413,9042,10000,152,393
